about,address,avg_rating,category,gym,num_review,rating,region,reviewer_date,text,user_id,user_name,zipcode
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,8/6/2019,"Wow! I feel amazing after just 6 weeks here! I am a lot closer to how I want to look like and the whole team was very supportive throughout my whole process. I was dedicated from the beginning but honestly, I didn't expect results this drastic starting off! The visible changes in my body are HUGE as seen in my photos as well as my health and self confidence... I took a 6-week challenge here for which I was provided with a detailed meal plan and classes at the gym. The meal plan was strict but easy to adjust to your life and dietary preferences. The workouts were FUN and very motivating. I stuck with it meticulously for 6 weeks and I HAD the results. I will keep going a bit further until I feel perfectly happy in my body and start my maintenance plan.",tLtLpcx9906v_uLYkkFG5Q,Derin K.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,2/8/2020,"Saturday morning spartan if you want a killer workout. Teacher is very easy to understand and follow, also very considerate of form",tzrqWglR3wTfNgf1EVFknw,Sharle K.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,4/22/2019,"""Smile and I promise you can get through this"" -Walter M. ",3lapDqZMYeWvFhakAbkyyQ,Nicolette C.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,10/23/2018,The trainers here are phenomenal. Their classes are varied + never the same. The price for a class-based gym is competitive. I enjoyed going to Circuit 45 while I worked in the building and I'm so sad to be leaving since our office is moving out.,grf9FeLvm6Z0Y50XTRgU1g,Lea H.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,7/19/2019,"I am not overweight, I am not out of shape--but this gym has changed my life! ",iAEhtFsracQrNYSeeDKA7A,Mary H.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,3,Sawtelle,7/11/2018,"Dang! I hate raining on this five star parade, but that was one of the most poorly executed workout classes I've ever been to. The bummer is that this really is a state of the art gym and they probably offer some good circuit classes. I took the ""Weekend Warrior"" class (oddly on a Wednesday), which ended up feeling 45 minutes of random movements that the instructor thought of. Most of the moves felt either lazy (jump back and forth over a box for a minute) or not very well explained. The instructor randomly switched between timed and repped exercises, and it was altogether confusing. ",lt7bNHl-TXziny4FETu8nA,Megan R.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,3/23/2019,"I really liked this gym, it's a bummer I had to change hours at work so can't make classes anymore. The instructors are all very helpful, nice, and forgiving if you need adjustments. It's all about YOU and what's best for you. ",-5jp_oaHXFn3fcZWgJgkqQ,A K.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,10/25/2019,This was my first time coming here and I will definitely be back! Awesome sculpt class with Shira this morning. She's motivating and attentive and has great energy and music! Definitely going to be sore tomorrow. They also have a super friendly staff and I love that they have showers and parking. Can't wait to try the other classes!,SR21l0vZr3Ksys4DZtZKKA,Emily K.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,10/25/2019,Came in this morning to try the 7:15 sculpt class with their newest instructor Shira. I'm not a huge morning person but this was worth getting up for. Great music and guidance from the instructor. It was a completely full class but she made sure to help people with their form and was super professional. ,6on-01ucl-qUMcxKte3Syw,Quailll G.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,1/31/2019,I contemplated going to Circuit 45 for MONTHS and finally did it 3 weeks ago and am having such a blast. ,iaKNX6N1Es2D_QWLlABDUw,Amelie H.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,2/19/2020,"I'm so glad that I joined this gym.  The classes are 45 minutes of no-nonsense circuit training with trainers that push you just the right amount where it doesn't discourage or intimidate but motivates you to keep on pushing through.  They don't care why you're there but just want to keep you coming back and stay on track to accomplish whatever it is you're working on whether it be strength, bikini bod or weight loss.  I highly recommend this place.  And they even validate your parking so you don't have to stress about finding parking.",K0rVRhv6ryFoUgegDI0akw,Koko M.,90064
"Circuit45 represents the evolution of the class-based fitness phenomenon by offering small group private training classes in a unique multi-studio environment. Our seasoned instructors deliver a highly interactive fitness experience for every level, whether you're just starting out on your journey, or feel you've reached peak performance and are looking to take it to the next level. 

The variety of 45-minute class formats offered at Circuit45 enables you to mix up your fitness routine to keep your body guessing, and we do all of this in a friendly community environment where everyone feels supported. Each member who walks through our doors has goals, and our unique formula will help you achieve them.   

Recognizing the paramount importance of diet and nutrition, we have partnered with Catered Fit to offer an on-site, affordable meal prep service. Whether you're looking to lose weight or gain muscle, food will determine 80% of your results and Circuit45 has created a ""no-brainer"" solution.",11845 W Olympic Blvd,4.5,"Circuit Training,Gyms",Circuit 45,60,5,Sawtelle,8/16/2019,"One of my favorite gyms on the west side! People of all different shapes, sizes, and ages come here, and I've been here at varying levels of fitness--but always feel like I got a great workout. The staff are extremely warm, supportive, and genuine. They have a body fat scale which I love because it helps you quantify the progress you're making. If I lived in LA, would 10/10 be a member here.",9ikKhjWdIL_PlJITf3MtlA,Lena X.,90064
"Customized individual and group training available indoors and outdoors.  Sessions combine weight resistance and cardiovascular training.  Techniques include manual resistance, plyometrics, core, speed / interval training, flexibility and balance.  Great for all age groups and fitness levels.","Los Angeles, CA 90016",5.0,Trainers,Freedom Fitness,1,5,Baldwin Hills/Crenshaw,6/22/2015,"I have been working out w/ Jermaine & Freedom Fitness now for 4 years.  Originally I started w/ the weekend bootcamp and then eventually added a one on one session during the week.   Freedom Fitness literally changed my life and my body.   Jermaine keeps the workouts varied so you don't get bored, and he knows how to push you so get out of your comfort zone.   He's also very in tune with how your body feels, dealing with any aches, pains etc.  Once you start w/ the workouts, you won't want to ever miss a session!  Highly recommended!",boCz1AbtegJvaKS9NIaDFA,James C.,90016
"Personal Training, Group Fitness Classes, Body Assessment, High Intensity Interval Training, Heavy Lifting, Mobility and Flexibility Training as well as Life and Fitness-style ""Hacking""",7931 Santa Monica Blvd,5.0,Trainers,Amrose Fitness,3,5,,8/8/2018,This post is SO long over do. ,L-IiunpQR4P8cN_en4CBXw,Stefanie B.,90046
"Personal Training, Group Fitness Classes, Body Assessment, High Intensity Interval Training, Heavy Lifting, Mobility and Flexibility Training as well as Life and Fitness-style ""Hacking""",7931 Santa Monica Blvd,5.0,Trainers,Amrose Fitness,3,5,,4/2/2018,Amelia is AMAZING. ,_5T53LHoMGvrvC_GD2_-Sw,Loan H.,90046
"Personal Training, Group Fitness Classes, Body Assessment, High Intensity Interval Training, Heavy Lifting, Mobility and Flexibility Training as well as Life and Fitness-style ""Hacking""",7931 Santa Monica Blvd,5.0,Trainers,Amrose Fitness,3,5,,6/25/2018,"Amelia is amazing. I've been training with her for a year now and she really listens and pays attention to your body and mind. Every sessions is catered to how your feeling that day but with the intention of achieving your goals. I sprained my ankle last summer and she helped me heal and make it strong again. Along with being really accommodating to my insane schedule, she always makes time to check in on you and is a very caring and compassionate individual. Would highly highly recommend to anyone looking for more than just a trainer. ",5L8It61GqnD0bSIU7s3guA,Sandy P.,90046
,15777 Bowdoin St,5.0,"Trainers,Swimming Pools,Boot Camps",Boot Camp H2O - Pacific Palisades,4,5,Beverly Grove,9/26/2018,"Before taking swim lessons with Igor, I was taking his Boot Camp H2O fitness class. After a couple of months taking the Boot Camp H2O class, I began to be optimistic about my abilities to improve my swimming and water survival skills because Igor was very good at observing and assessing my areas of need while I swim, and giving feedbacks on what I need to do in order to swim better.",ahzeJC6yhGJVNLZHaeSKgw,Sina W.,90272
,15777 Bowdoin St,5.0,"Trainers,Swimming Pools,Boot Camps",Boot Camp H2O - Pacific Palisades,4,5,Beverly Grove,10/19/2017,"Can I give an extra star? I've been doing BootCamp H2O with Igor for at least 3 months now, and I love it! First of all, when you have the possibility to attend any class, with different times, in two different locations (both amazing) is great, specially for someone that work long hours, like me. Second, and the most important one, Igor teaches his students with patience and knowledge. I have a herniated disc and before trying the class (he offers free trial!) I talked to him about my issues, and he immediately propose to switch a few exercises for me, which he is been doing since my first class. And guess what? Things that I couldn't do before, I can now and the strength that I lost in my legs, is not 100% back, but much better.",ucjSNfZlGKlTc0HUe62zOA,Gabriela M.,90272
,15777 Bowdoin St,5.0,"Trainers,Swimming Pools,Boot Camps",Boot Camp H2O - Pacific Palisades,4,5,Beverly Grove,3/17/2015,I have been attending Bootcamp H2O for 3 months.  I love it for the following reasons:,f8jwomt4R8Se_pp6D3A5Zg,Jen T.,90272
,15777 Bowdoin St,5.0,"Trainers,Swimming Pools,Boot Camps",Boot Camp H2O - Pacific Palisades,4,5,Beverly Grove,4/26/2017,"I am a retired competitive snowboarder and surfer.  Health and fitness are my top priorities in life and I excel in both.  I currently still surf and snowboard, train jiu jitsu, go for ocean swims, and weight train.  I have to say that I thought I was in top shape until I started doing Igor's class.  He starts you off at your own pace but definitely pushes you to your max potential.  My jiu jitsu and surfing have now reached a new level because of his class.  If you want to get in shape, shave weight, and be all around shredded then this is the class for you.  His program can be tailored for someone training for an iron man or a woman in post pregnancy looking for a great low impact work out.  Thank you Igor for helping my fitness reach a new level.",gWxSP2TXiieV7djZStjNrw,Chris J.,90272
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,9/4/2018,My husband and I come here for the Saturday Cardioburn class. We love the class and feel it's challenging without being one of those in your face way over the top gyms. ,maVDPs-P9P5veJdfMsxTqQ,Breanna D.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,11/3/2019,"Unlike any other gym I have ever visited!!! I actually want to go back!! Jessica is amazing! She is very knowledgeable, funny, kind and fun!!! The atmosphere in her class is a clear statement of her awesomeness! I cannot wait to go back!",HK4CexcZq8cP7kVrXR22Yg,Berenice R.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,5/4/2019,Perfect little studio. Very personalized and not at all intimidating to work out in. I immediately felt welcome. The classes are small so it's easy for a first timer like me. Spin class of 30 minutes is perfect specially for someone whose just slowly easing back after knee surgery! Oh - they have great prices too! Worth it.,Yytg4QYG8hZrgUEpVNEPXQ,Charli F.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,8/25/2018,The family vibe alone of this studio is an addictive drug that I just can't quit and i'm very glad I can't.,NWgVDsqXjeyv_afGBZBwWQ,Alec W.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,8/26/2018,"This neighborhood gym is EVERYTHING. Jessyca, the owner, is so friendly, enthusiastic and motivating. She is able to modify exercises for people with injuries or newbies. Cardiobody always succeeds in giving me a challenging workout. Classes are fun, intimate and there are a variety of workouts to suit anyone's fitness needs. She also does personal training which is next level amazing. I enjoy the 5,000 rep challenge and cardioboxing. There's something for everyone. I love my results and look forward to my workouts. She actually makes them fun.",r6P2BonuN5EYVNCWwd4Hvg,Sonja W.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,1,Sherman Oaks,8/6/2017,I booked a class through class pass.  ,JipXnLXmqoxQWd8o5aT09g,D D.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,8/3/2017,Just took a class here and I loved it. Jessyca is so welcoming and nice and the space is intimate and straight forward. You can't beat the prices and the vibe of the classes is great. Looking forward to coming back!,PwCfFadjIgOVECsO5qvHxg,Darien C.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,4,Sherman Oaks,6/25/2014,I have to say the instructors here as well as the owners are amazing. They are all so friendly and make you feel very welcomed. They are so good with names too which really surprises me considering how many people they have showing up on a daily basis!,xXFni1myxIQ-1n99R0bbvA,Andrea V.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,1/18/2018,This is a great place to train!  The instructors are super knowledgeable and motivating.  I would definitely recommend anyone seeking  to reach their fitness goals and more search no more Cardiobody is your gym!,A4dlhPyuSP_ZpVTNcFEwvQ,Sensei T.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,9/18/2018,Love this gym.  I have been with Cardio Body Fitness since day one! for 5 years and I wouldn't trade this gym for anyone else.  The atmosphere is amazing and you have great instructors that know what they are doing.  Seth and Jessyca are awesome and super helpful if you have questions on the class routine.  It feels like family.  I'm glad I found them on Groupon.,uo16Fu5-WCjdtTC87T1uYQ,Lorraine H.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,10/16/2015,"My friend Anna and I decided to purchase a Lifebooker deal for 10 classes for $10; we also had an additional discount code so we scored a fantastic deal - $7 total! I am SO happy that we decided to try out Cardiobody, we really enjoyed our experience!  ",zI4hbgy-8zXGRWAWz1t3mw,Zoie H.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,8/27/2018,"I've always struggled with maintaining a fitness regimen.  You always hear ""find something that you enjoy and you'll stick to it.""  Finally, I found that in Cardio Body Fitness.  The classes are fun, Jess and Seth are amazing, and the community feel of the gym makes it not intimidating and a place that you're happy to run into others taking the classes.  As if that wasn't enough, the pricing is WAY more reasonable than big box gyms.  I've been going for over 4 years now.  The instructors here got me ready for my wedding and because of the family nature of the gym, this is where I'll be when I need prenatal and postnatal workouts (and support/venting) as well!  This is the kind of gym that you'll start to miss if you haven't been in a while and, for me, there's no better motivation to get a sweat sesh in than that.",NrZ649rCV2JlmEJHm_c1yA,Kendra T.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,5/28/2015,What a GREAT neighborhood gym!!,pvxZyl0cZrVxiW4zgJJc0w,Lauren Q.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,12/5/2015,"I am so thankful for finding Cardiobody! I have been attending classes for about 9 months and just love the studio. The owners Jessyca and Seth are so welcoming and make members feel extremely comfortable. There are a variety of classes offered such as yoga, strength training, barre, toning, etc. The instructors are all fun, helpful, and attentive. I hadn't worked out regularly in years, but since becoming a member of Cardiobody I now take classes almost daily. I actually like to workout now and I never thought I'd say that. I would highly recommend this studio. It is great for all levels, and the members are all really friendly.",_EybN_wDU4_kSlgNBud3Ew,Jessica W.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,4,Sherman Oaks,3/8/2017,I signed up through classpass and was not sure what to expect but my body is definitely feeling it today!! The instructor was very good at explaining the proper body mechanics and why we are focusing on them and although the classes are small it afforded more personal attention.. great class overall!,lNMhigN9k_7GbkhF33aYfw,Hilary J.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,4/18/2014,I got a Groupon for an unlimited month and I was so excited because they offer such a variety of classes! I usually get so bored with the same old workouts so I love to switch it up! I took an ab class early in the morning with Jessyca and I felt every an muscle the next morning :) I loved the various intervals and circuits she incorporated into the workout!,2Bt0cqLzEOejj-I7cCbPWA,Sara C.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,9/23/2014,"I found CardioBody Fitness through Lifebooker about 2.5 months ago: $25 for 1 month unlimited classes, it was such a great deal I had to try it out. I'm so glad I found them, I wish I knew about cardiobody fitness sooner. It's a small gym that offers variety of classes that you'll never be bored. I've always been into fitness & working out, but life got a bit crazy & I stopped working out for about 3-4 months which led to weight gain. Ever since I've found them I've been working out every single day, sometimes twice a day if I'm able to. I have so much energy & I've lost 2 inches off my waist so far. The 6:15am classes are great bc I get my workout in before work. The trainers are all super amazing & so so sweet, I love them!! CardioBody Fitness has become my second home & I highly recommend this gym!",0XTdolMkVtlOfG0_ke6SMQ,Kelly L.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,10/11/2018,"I did a lot of research into all the gyms in the Sherman Oaks area, and I picked this one because the trainers seemed by far the most genuine and encouraging.  The people who come to this gym are all lovely as well.  I went from never working out to thinking workouts are fun, and my week is not complete without at least a few hours spent here.  Best of all, I can see improvements in my muscle tone and strength, and I am the healthiest I have ever been.  It's amazing to look back and see how far I have come.  I usually do a mix of private training sessions and the classes, and both are great.  The sessions are good for when I don't want to do any thinking about what exercises to do next or at what weight, and I can just show up and trust that I'll get a good workout in -- and I always do!  The class sizes are small enough that you get individual attention, and there is a good variety of types of classes.  The trainers are also mindful of injuries and helped me rehab a torn shoulder muscle.  Best of all, I can always find a time to squeeze in a workout at a time that works for my busy and unpredictable work schedule.  Love this gym!!!",Bm3dpidlbKhY7XS7R2CKsQ,Shilpa C.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,1,Sherman Oaks,6/13/2017,"HORRIBLE BUSINESS.  Mean, rude, conduct very bad business.  The owner is horrible.  She sends very rude emails and doesnt conduct herself well at all.",h-d4PGjtJO_pAQrchAKEtg,Kate M.,91423
"Personal Training, Bootcamp Classes, Yoga, Pre-natal, Youth and Senior Training, Cycle, Boxing.",5207 Tilden Ave,4.5,"Boot Camps,Barre Classes,Cardio Classes",Cardio Body Fitness,85,5,Sherman Oaks,4/30/2014,"I bought a Groupon to CardioBody Fitness in December 2013 and have not stopped going since. CardioBody has provided me with great options to round out my fitness plan with varied, fun and convenient classes.",CmniAJUoYVNOVHlK7NZ0jg,V L.,91423
"This luxury private training gym is like none other! Located in the iconic Sunset Tower Hotel, Mansion Fitness has created a space that surrounds you with luxury.",8358 Sunset Blvd,4.5,"Gyms,Trainers",Mansion Fitness,40,5,,3/22/2018,"I live nearby, I've walked past Mansion countless times. I reached out and asked to set up an intro session and answered some questions. In my survey I asked for a positive no bullshit experience. And that's what I've gotten with Storm Newton. Working out with Storm means you have someone who is focused on helping you meet your goals. Someone who pushes you to find inspiration within yourself. He busts your ass and makes you want to collapse in a puddle of sweat, each new exercise comes at you fast. Easy to talk to and genuine. ",FLnjkips3DL6iUHJlcHNqw,Brendan O.,90069
"This luxury private training gym is like none other! Located in the iconic Sunset Tower Hotel, Mansion Fitness has created a space that surrounds you with luxury.",8358 Sunset Blvd,4.5,"Gyms,Trainers",Mansion Fitness,40,5,,10/16/2017,"Nice facility. This is a trainer only gym, so the only way you can workout here is with your personal trainer. ",HSyC1oo7LgERAmAVn_SiEw,Mark L.,90069
